City/District,Waste Type,Waste Generated (Tons/Day),Recycling Rate (%),Population Density (People/km²),Municipal Efficiency Score (1-10),Disposal Method,Cost of Waste Management (₹/Ton),Awareness Campaigns Count,Landfill Name,"Landfill Location (Lat, Long)",Landfill Capacity (Tons),Year,Landfill_Lat,Landfill_Long,Waste_Per_Capita,Cost_Efficiency,Efficiency_x_Campaigns,Population_x_Waste,City/District_TargetMean,City/District_TargetStd,City/District_Count,City/District_SmoothedTarget,Waste Type_TargetMean,Waste Type_TargetStd,Waste Type_Count,Waste Type_SmoothedTarget,Disposal Method_TargetMean,Disposal Method_TargetStd,Disposal Method_Count,Disposal Method_SmoothedTarget,City_Recycling_Mean,City_Recycling_Std,City_Efficiency_Mean,WasteType_Recycling_Mean,WasteType_Recycling_Std,Log_Waste Generated (Tons/Day),Log_Population Density (People/km²),Log_Cost of Waste Management (₹/Ton),Efficiency_Squared,Campaigns_Squared,City_Waste_Interaction,WasteType_Efficiency_Interaction
,,8247.992014138283,42.280604362127775,10044.543243562286,10.0,,3477.590196174241,16.316373827233324,,,63787.73482640873,2022.579093456808,11.286533429747717,78.27129643498817,0.9077505766739656,316.1445632885674,163.16373827233323,78384193.13811933,58.437853832093666,16.615475176226326,24.999999999999996,58.04888719099127,56.95294117647058,15.522006429775335,170.0,56.95980392156862,55.96713615023474,15.727750074948897,213.0,56.016882089158536,58.437853832093666,16.615475176226326,8.171939563787221,56.95294117647058,15.522006429775335,9.000954126160222,9.174235677393646,8.15410756401766,99.99999999999999,283.5929718535997,481610.04205603525,569.5294117647059
,,6688.830458128235,44.78277581996481,11086.263397256997,8.0,,3470.583672510141,20.0,,,58408.039949085025,2023.0,18.314611157302075,71.95333921633853,0.7542456505596524,385.62040805668227,160.0,77613611.99926896,59.77153708862761,14.588497994781452,25.0,59.001518088515525,56.87261595521662,16.742262488688223,170.0,56.883941212606544,58.025252439238216,16.32122660279291,209.75655516399297,57.98219222990234,59.77153708862761,14.588497994781452,8.093933098395777,56.87261595521662,16.742262488688223,8.80567802953151,9.1648202989862,7.93317311250627,64.0,400.0,399422.4154885853,454.98092764173293
,,8096.284193604091,45.67523671365434,16799.38489741063,7.700946854617388,,1789.6063986117538,14.778077277506508,,,52750.97587774084,2021.0,12.463593297533771,94.4721020485959,0.5163532859277016,245.10409584690672,125.20837662526291,135514281.19252366,54.75702260298678,14.841414421649032,25.0,55.4197220273435,56.79273253635456,16.67679354491652,170.0,56.80849576145904,56.87168140545689,15.874264679158884,212.02571014096304,56.880531955342505,54.75702260298678,14.841414421649032,7.358971594361478,56.79273253635456,16.67679354491652,8.999155768750306,9.69886852178353,7.383455503417899,62.813255964643425,255.45193193766275,443065.0555559483,438.2195039257741
,,3890.1410599039273,41.50572898026883,12346.973779464532,7.517186940806468,,3559.6037565914094,13.988542039462356,,,68289.52828701749,2023.0,14.38067372405199,86.0342849647007,0.3522137787312706,407.79528359980634,103.65468246725823,47176081.22934807,56.73833273686023,17.12294978172362,25.0,56.83494355153882,56.12941176470589,16.133164955651175,170.0,56.18202614379085,57.24185410158577,16.474575065756586,209.49427101973117,57.23447427198585,56.73833273686023,17.12294978172362,7.923208228950541,56.12941176470589,16.133164955651175,8.264698756506842,9.374139457481334,8.12728269646795,58.75780411209701,196.67917710494595,221088.86943229492,421.935281112796
,,4209.371536687079,42.4875965411904,4071.0,9.024806917619209,,4841.212086573707,11.293412105833617,,,83130.0,2020.243798270595,18.3203,75.8314,1.033735642604882,497.621251858534,107.08296256405143,17136351.525853097,54.44,14.997444226711874,25.0,55.19327731092437,56.368907712878816,16.32944532256387,170.0,56.40821676150973,55.814696535712685,16.51102999089173,209.97519308238077,55.87209027374789,54.44,14.997444226711874,8.16,56.368907712878816,16.32944532256387,8.126150444202198,8.311889558230359,8.484488977702902,84.39691068190736,136.57483001083872,229158.18645724456,507.9940792650523
,,8377.25146505002,41.796735527389025,10320.929608905462,6.6016322363054885,,3188.8913541805296,5.1951032910835355,,,52639.06095215239,2022.8008161181529,10.563371180457146,88.74656291492889,0.7720897763059704,422.7043696476739,32.38204540063963,92344201.63853917,52.206498342598955,13.84507130295112,25.0,53.59791898420933,56.864278320187225,16.358891508828165,170.0,56.87606677952323,58.197605080794574,16.08903246593705,210.59755164554178,58.14650930491615,52.206498342598955,13.84507130295112,7.376261157808878,56.864278320187225,16.358891508828165,8.904969922529162,9.220016951068065,8.066694840476261,44.21958683566586,32.731446075169494,435098.7717306425,375.68979999911625
,,6090.0,44.0,17422.0,8.218794010549129,,1812.6177175091789,12.187940105491284,,,98646.0,2021.8281910158234,13.4978,84.8338,0.3495379670550422,205.15690995324638,109.69146094942155,106099980.0,58.2,17.18526500620032,25.0,57.878991596638656,57.04972775966125,16.38506608293585,170.0,57.05121347235981,56.932215260527386,16.535186172607343,209.39060299472544,56.938938130536286,58.2,17.18526500620032,7.32,57.04972775966125,16.38506608293585,8.714567550836485,9.765546451422905,7.465535521321897,68.50070416878606,243.75880210982567,354438.0,468.95557107304927
,,4640.268426757371,42.70782572529573,12820.951868707652,7.415651450591449,,1600.1837724719283,5.246954351774347,,,63400.77059789163,2021.5843485494083,23.799591830393247,82.1642388867885,0.45868853034046303,218.50427078982472,49.88519496833492,64971664.07829053,60.0422961006333,16.53582917985888,25.0,59.1949173828053,57.77685440609778,16.15718695573996,170.0,57.73794419399431,55.895792303403155,16.094335903209426,211.58434854940856,55.94911751802975,60.0422961006333,16.53582917985888,7.355721659565059,57.77685440609778,16.15718695573996,8.431570866877745,9.2891329496324,7.198795130292806,58.650423209463185,60.45736092484086,277769.1330177062,427.51147898830664
,,5765.468343741205,45.75008545743296,7377.431804968501,8.499829085134085,,3961.1380992116588,20.0,,,62568.34216280923,2022.2502563722987,19.553622417028542,75.50176484530006,0.789697737882815,426.24736299287525,169.9965817026817,42152144.78869813,60.62985301321532,14.181109395156485,25.0,59.614600891792456,57.36902967617195,16.63613019165033,170.0,57.352776393508805,58.056307771715346,16.066145695821167,210.74974362770115,58.01160018746302,60.62985301321532,14.181109395156485,8.010078620838321,57.36902967617195,16.63613019165033,8.637626265896504,8.905256944999874,8.266080452883733,72.99692353241355,400.0,348735.6985410864,488.0128884532892
,,7780.944013379676,43.380872986563105,13854.914267635455,7.190436493281549,,2966.863450185798,19.80956350671845,,,92271.21818328668,2023.0,31.494980576460627,77.3772755039208,0.6231176258458051,368.48805491238767,142.28523791937857,99456143.6461322,56.01328887247533,15.151976622746401,25.0,56.31705507697818,57.0593811848594,16.514676295597717,170.0,57.06033059615805,58.183579385343705,16.290234459123358,209.80956350671846,58.13330807370143,56.01328887247533,15.151976622746401,7.426677781881168,57.0593811848594,16.514676295597717,8.89132177957733,9.508079089657283,7.890769959376519,51.85654739922323,392.5729767620196,434837.0182957695,410.2918324897249
,,3243.6215889642353,43.36680877108346,5987.2238856646045,5.408297807229134,,2638.419198337898,12.550213156625196,,,64321.90044691203,2022.591702192771,11.391086920151647,93.29563341441386,0.7964732609543788,399.6552983133229,66.42574604818819,23176156.849790677,55.69789829686605,14.311069127987663,25.0,56.09177609440012,57.073478093408944,16.628666282756452,170.0,57.07364434312152,56.597335370905604,16.35778075647518,212.6746802650622,56.61974818885815,55.69789829686605,14.311069127987663,7.558340438554174,57.073478093408944,16.628666282756452,8.051130395890567,8.399133665484936,7.769864779209769,29.491275879520476,166.20511575900468,177925.25745616452,308.68599876344274
,,2711.1983752447973,44.623012362301104,16395.879337362287,7.0327407282741765,,3824.4453384944914,17.0,,,68575.56015468179,2020.6884938188496,19.283666865364136,82.39647206629436,0.25350502206660547,501.9414827548521,119.556592380661,49429287.72150509,58.66304990330477,15.561077512806701,25.0,58.20974152757064,57.05709019673843,16.450717975799165,170.0,57.05816688515492,56.79375748120999,16.56228897155802,209.34424690942473,56.806786499580454,58.66304990330477,15.561077512806701,7.530477033047737,57.05709019673843,16.450717975799165,7.8817117540634065,9.443431217912611,8.236493410329894,51.49111092411265,289.0,160752.43999712114,401.1601631283751
,,5116.587214836505,43.52352973672498,10032.518096153917,7.015686491149983,,1575.6469710842566,7.109805438049888,,,66910.07951757596,2020.4764702632751,33.00450977295026,79.30777625613092,0.4388611783334552,206.116821264679,56.8784435043991,60327896.256798096,56.37090183513301,16.39887173229591,25.0,56.57249290744795,57.04705882352941,16.415035597438056,170.0,57.04869281045752,58.27011845220342,15.971102767704437,214.0627459645999,58.21644998830447,56.37090183513301,16.39887173229591,7.1650196771679955,57.04705882352941,16.415035597438056,7.875891427614462,9.191782157039285,7.329124418848497,50.21961087609978,99.53727613269842,285909.7650871511,400.2242799480738
,,5758.9912229085285,41.63546633457629,13477.124851797536,5.6822668327118535,,3752.2053937747323,6.140401494406675,,,53871.87590734964,2021.0468004981356,12.482195802734038,89.69519670496372,0.41468468742340925,558.3917048845751,36.842408966440054,84630082.66769975,53.2634445894509,15.20440540595439,25.0,54.35288058910358,57.11176470588235,16.938258307763583,170.0,57.10980392156863,57.21951616242828,15.756392279415294,216.41133416355925,57.213588855111354,53.2634445894509,15.20440540595439,7.351034713159319,57.11176470588235,16.938258307763583,8.59508992658783,9.482777648353387,8.218885439151148,32.50493515983038,55.26361344966008,311288.7809603426,324.5242863458787
,,7738.4057390910075,43.88673948230059,14675.803090381223,7.628913160766864,,1237.8582416342344,13.628913160766864,,,80484.48528209845,2020.1132605176995,33.35779608401807,74.81454250554968,0.5851135042612483,144.45129700674323,104.20717637610412,106286222.55761935,55.20626105722698,14.717474044636713,25.0,55.74060663751507,57.04705882352941,16.415035597438056,170.0,57.04869281045752,57.12157930089943,15.754152441997423,216.14456580383433,57.120005674537836,55.20626105722698,14.717474044636713,7.4057826321533735,57.04705882352941,16.415035597438056,8.909209138375875,9.568769467129533,7.1199419187754,58.43369741150295,185.9806553407053,428869.37612503674,435.207057841865
,,3340.9770131316345,42.487516390206444,7871.040195000444,9.512483609793556,,2396.7286792051746,14.612352488142003,,,67386.2885830327,2022.0,20.663337291936067,78.2251585388844,0.5224310896882309,222.83837981206318,145.63600849121357,26919775.027529094,62.1292772077427,16.17044047939053,25.0,60.68561817359773,56.95294117647059,15.522006429775335,170.0,56.95980392156863,55.76555023923445,16.763558227039926,209.0,55.82540961590116,62.1292772077427,16.17044047939053,7.266254917061934,56.95294117647059,15.522006429775335,8.111982486461553,8.869525603430935,7.700419910992648,91.22470497628402,273.24704976284005,207256.07820807278,541.763919470713
,,7927.814325010493,46.0,15295.39552410009,5.0,,4028.2192148376935,10.114256198226162,,,46155.43766987209,2021.628581267258,31.764741377369283,79.25739299504295,0.9240508463144992,671.3698691396155,50.571280991130806,115522515.43357323,54.37366942130377,17.80679540940766,25.0,55.14589832614135,57.69984362344768,15.652327774427889,170.0,57.6652117881581,57.0460972882142,16.138857060008746,214.6572314053215,57.04830706472573,54.37366942130377,17.80679540940766,6.8034242424065035,57.69984362344768,15.652327774427889,8.97446910984109,9.408383964770966,8.295037807487766,25.0,104.3993801627494,432605.9089870355,288.4992181172384
,,2152.78985824578,43.50201287716936,18767.645324487108,7.000805150867745,,1489.2294706195685,10.996779396529021,,,66400.26328695602,2021.4987922736987,24.010843587512653,87.85858254291082,0.1286663988128832,204.27993793910488,72.98631243524835,36398055.61385641,56.02072463578098,16.75057902199346,25.0,56.322366336482204,56.62098370645563,16.536035742512915,170.0,56.64628853322117,57.358637280173184,15.953139834204901,211.50120772630163,57.3454720715039,56.02072463578098,16.75057902199346,7.419822866809097,56.62098370645563,16.536035742512915,7.341663902868442,9.829761353194558,7.041098267539388,50.01127211214843,136.9291467236385,119248.1487244008,396.8836505315275
,,7986.736935148422,45.038120830676185,8730.773404386524,5.0,,3584.284859622307,12.0,,,87392.85552022656,2020.3587472204508,26.344143533113012,89.78222150215973,1.410608437839472,597.3808099370513,60.0,62331870.232123934,57.54780133418362,16.96456523361294,25.0,57.41313540676981,57.00386419131714,15.97609415642621,170.0,57.00789788003482,55.83018400210789,16.431450798735874,210.2825055590984,55.88680074374288,57.54780133418362,16.96456523361294,7.156950333545906,57.00386419131714,15.97609415642621,8.972398575574758,8.865217237687116,8.051297086349498,25.0,144.0,459063.957817153,285.0193209565857
,,3774.4008783981258,41.572687211698174,16366.383253900933,6.343612327018904,,2727.387658847425,13.396475807245118,,,63084.64326764688,2022.8854625576605,18.405729518677187,93.53578549212058,0.2302162487435493,365.598489253096,80.72246717048962,62014152.93785238,55.58273126705212,17.436711745734794,25.000000000000004,56.009513930247316,56.23451671179402,16.165449698032077,170.0,56.28129192715187,58.643612914629244,16.132028483730057,210.91629953871708,58.57251184628271,55.58273126705212,17.436711745734794,7.681233479242268,56.23451671179402,16.165449698032077,8.232965140583318,9.702097095009561,7.882417948858482,41.15418490528355,199.3436129159219,210211.48420964272,357.0091729027013
,,4240.255203154854,43.869683267607215,20599.10051426359,8.065158366196393,,3484.591866311671,18.413574704232463,,,65730.66966506746,2022.8696832676071,28.215054662939078,80.6618325054506,0.21719917160391852,386.2060143783038,147.96018129582362,87270874.23036988,57.01122171267495,15.965361580657648,25.0,57.02986424854933,58.074101681856654,15.808104220753822,170.0,58.01867773221102,55.76555023923445,16.763558227039926,209.0,55.82540961590116,57.01122171267495,15.965361580657648,7.265158366196393,58.074101681856654,15.808104220753822,8.352599140604038,9.913695008413251,8.133437461568146,65.10769222533868,343.99366642274134,241750.3161794568,468.31412273368136
,,7170.883150574857,42.33325651414825,9549.970516322206,8.666743485851745,,3017.0262721612967,8.333717429258728,,,82535.25746575702,2020.0,31.547131882637135,83.34856487975749,0.829976268784633,311.8961108426394,75.00345686332855,66780444.45338729,61.300142883684245,14.020880711045148,25.0,60.09337937069884,56.95294117647059,15.522006429775335,169.99999999999997,56.95980392156863,56.43123663714113,15.80292320615509,212.50011522877762,56.46000013228418,61.300142883684245,14.020880711045148,7.32,56.95294117647059,15.522006429775335,8.875445624343767,9.114492468484297,8.008369785670432,75.66789577362793,83.33717429258728,440246.15484523226,493.5965319412742
,,4481.373240842956,44.708042979882435,4263.827495977492,7.8540214899412195,,1517.933282303256,20.0,,,68401.98282484655,2023.0,17.15118623777215,89.28096111187186,1.1943082465628567,175.6621671134594,157.08042979882438,24983214.869197078,56.449056332355326,18.629839126098048,25.0,56.62831754832103,57.047058823529404,16.415035597438056,170.0,57.04869281045751,56.201563336537376,16.678209643707724,209.14597851005877,56.241564217042054,56.449056332355326,18.629839126098048,8.094895472757678,57.047058823529404,16.415035597438056,8.350850038895317,8.189470856910194,7.235866038806034,61.81032234911829,400.0,252480.95790239,448.0488259379408
,,9094.0,46.0,12612.0,9.0,,4893.0,19.0,,,31477.0,2023.0,22.6059,88.4682,0.7210021406485372,489.3,171.0,114693528.0,53.56,15.484077843600073,25.0,54.56470588235294,58.141176470588235,15.729332596558914,170.0,58.08202614379085,57.80275229357798,15.769731017145002,218.0,57.77089783281734,53.56,15.484077843600073,7.24,58.141176470588235,15.729332596558914,9.115480090952223,9.442483307087192,8.495765244002618,81.0,361.0,487074.64,523.2705882352941
,,6539.530315472251,42.97243804100987,9899.868398528903,9.513780979495067,,4115.828899549149,16.05512391798026,,,57734.14066073021,2022.0275619589902,16.199320394225964,77.45913907725537,0.7010217967208544,395.1886059728451,153.74417289273353,61846457.16793224,57.6003958496527,16.1606630217442,25.0,57.45070291781916,56.95294117647059,15.522006429775335,170.0,56.959803921568636,56.85964763347414,15.748162007543364,215.4310951025247,56.869717905990555,57.6003958496527,16.1606630217442,8.083307435078815,56.95294117647059,15.522006429775335,8.71856243565811,9.1923036494413,8.311328827918484,90.76183861040624,261.76396537536834,378383.93908724305,541.8378084910072
,,2299.917607188995,44.668112154579035,21956.735686484433,7.502168231868556,,4412.08583905755,6.00433646373711,,,79298.14999579641,2020.668112154579,13.687490017157746,83.54966484191476,0.10871783004969579,508.7160690638675,47.536859941765435,50355273.62181998,55.39618391191135,15.606862599597711,25.0,55.876265819432476,57.04705882352941,16.415035597438056,170.0,57.04869281045752,58.25673454736928,16.275914500661234,209.83405607728952,58.20313133695308,55.39618391191135,15.606862599597711,7.486984674007388,57.04705882352941,16.415035597438056,7.740897035925276,9.982008123174372,8.347424371689707,57.52818701429122,41.03469170989688,127489.96841297168,427.9766324274191
,,5210.161407298842,44.82108948046462,20304.405457403413,8.768365779303075,,2352.1124991002976,9.715642078141535,,,64664.630241564926,2019.0,25.66414814881811,79.45755557610875,0.26063883527403237,282.98187133256687,90.99824967793072,107432082.78583518,57.07699146242874,16.081534333507907,25.0,57.07684264123061,57.534384291415606,16.441940215696903,170.0,57.50894464123893,56.99177787848106,16.523526924081672,209.4105447402323,56.99578793085363,57.07699146242874,16.081534333507907,7.640000000000001,57.534384291415606,16.441940215696903,8.554412346966421,9.902810863052984,7.211313228164797,79.06221824815229,109.88155740654763,298145.20595137554,503.73518034140085
,,7410.246932006406,43.26287349837913,18429.483160554184,5.788620495137389,,2618.7333015795766,2.891608482170425,,,51878.4745480044,2020.0514939935165,21.00158509746882,81.90517677921507,0.4051618612002186,412.0229189972471,23.1328678573634,135553292.4444873,55.762708183436246,17.15051721168248,25.0,56.138068870521685,57.07001420908096,16.5659632220108,170.0,57.070372896811755,55.91414455658615,16.000036587538688,211.94850600648348,55.96654905027007,55.762708183436246,17.15051721168248,7.191544819805496,57.07001420908096,16.5659632220108,8.819924301801276,9.821537688461124,7.842366206426987,35.25206643678605,31.807693303874675,415624.74737286847,330.2643277155236
,,5399.472606718704,44.24547721055147,16108.942400760166,8.754522789448526,,2256.333057350306,18.77261394724263,,,98627.8346864192,2022.018091157794,18.033016012659537,82.80070864677059,0.33035924339951545,238.91635035042702,165.27136736691156,89766722.00154431,57.61085469467646,16.642007111324848,25.0,57.45817352140756,57.072777148912415,16.590600747316742,170.0,57.072982339985906,56.26563691686443,16.519596295784766,211.20929489496325,56.3029826365505,57.61085469467646,16.642007111324848,7.3592763536882355,57.072777148912415,16.590600747316742,8.562475077374181,9.675520926699816,7.554058347805482,76.82688742062494,357.0414881534921,312318.6765454833,499.67434520750953
,,3523.85591232786,43.78121633931081,17839.15780045307,8.562432678621615,,4306.307026188091,16.87513464275677,,,62133.726285526,2023.0,17.298141674216133,91.60931057531403,0.24219565546440297,449.5226717193209,143.12486535724324,54208449.65985082,56.08123788215189,15.25293546257813,25.0,56.36559008389001,56.330177947455965,16.194833646502122,170.0,56.37163864972148,58.75238095238095,16.178892831442766,210.0,58.67620320855616,56.08123788215189,15.25293546257813,7.355005385710271,56.330177947455965,16.194833646502122,7.9364506043164305,9.77148870001997,8.361963239647734,73.99892285794584,287.5048471392437,197200.10414348784,482.0096728051768
,,2255.0281494859255,45.0,11846.01424370338,5.9495907488888315,,3532.2621362636655,9.05040925111117,,,56375.351210311186,2021.6834697503705,9.428074591478492,78.57718061460969,0.2678579544068676,502.70205321403176,51.89918149777766,26852850.47631391,53.94588540968887,14.234405914321727,25.0,54.840338317844996,56.419874817307175,16.222385540259236,170.0,56.45635236013651,56.84875038273766,15.870550404280493,212.05040925111115,56.85863766692676,53.94588540968887,14.234405914321727,7.259273309837029,56.419874817307175,16.222385540259236,7.721330526088536,9.182318831226718,8.13891873774612,37.344679735554806,83.85695726888986,121656.39568390479,336.2707333966764
,,3480.0166220669066,42.439267895572655,11180.948468973005,7.242928417709368,,1632.673882660245,6.046588939846077,,,71555.06327387676,2020.1214642088548,19.07086839357169,83.80104072549662,0.35292794717050013,221.98286364090313,52.66222887632406,36194145.829486966,58.970116485447534,17.813125785316142,25.0,58.42907480052975,57.083341489110005,16.708423368883068,170.0,57.082959772394744,55.76555023923445,16.763558227039926,209.0,55.82540961590116,58.970116485447534,17.813125785316142,7.725590672781529,57.083341489110005,16.708423368883068,8.113508121340905,9.290370376236282,7.378493951420939,56.400997847931144,56.51247833830684,204511.59838158885,413.51430748990447
,,3548.044215918022,44.0,18692.040362246025,8.250039726620102,,3758.2916732244876,10.00031781296082,,,69446.94704574434,2021.87505958993,13.304418854291871,91.70433084743574,0.1960615799885142,398.7685771844564,90.00286031664737,64383317.982547484,56.9249594788475,16.02666122420479,25.0,56.968248367244016,56.43821893609761,15.903992648079026,170.0,56.47367736121637,58.75238095238096,16.178892831442766,210.0,58.67620320855615,56.9249594788475,16.02666122420479,7.32,56.43821893609761,15.903992648079026,8.02596034143418,9.834494226350259,8.189899164039256,69.00063562592165,160.0050850073731,203916.76639213736,465.23152709038334
,,8493.092503318652,45.231072023956315,16357.71433509596,8.462144047912622,,918.9291463942234,13.384463988021846,,,55640.77724106756,2021.4621440479127,27.236154472699987,83.95179728442062,0.9899212892147609,107.64540466141595,112.31465655099515,141813822.29772776,55.40023617868592,15.301820111066137,25.0,55.87916029570003,56.50709109411557,16.442694356534187,170.0,56.538723288233335,57.01952146735877,16.151821789665828,214.5398241078034,57.022927674292234,55.40023617868592,15.301820111066137,7.421356785626213,56.50709109411557,16.442694356534187,9.046506697540586,9.40464670495978,6.7950649112031645,75.39430476660193,179.3805276765898,470744.8972482382,477.24124365400075
,,3391.4510138382902,41.35342767794325,18122.977217484986,8.232861610283738,,1518.0551353966473,10.534276779432524,,,77179.50815243044,2019.7068553558865,30.350262100566383,79.35494361674144,0.26620560215638417,212.01062608417624,75.30141516914878,44744373.78265025,56.52416100070356,15.582588291291405,25.0,56.68196373999834,56.420469852423864,15.917164616995656,170.0,56.45691433774671,55.89589010980383,16.09383334493712,211.586289288227,55.94921041754513,56.52416100070356,15.582588291291405,7.29895974982411,56.420469852423864,15.917164616995656,7.362178646629103,9.769802571807377,7.152932221078497,73.49292415425607,133.82264270638058,189697.7396806184,463.56096976404535
,,1521.1581344890672,42.33176586474462,11333.571899197774,7.327063458978486,,2657.1670467841354,2.3223610532123504,,,40333.538935358694,2022.3317658647447,27.994068427247708,83.25721068474259,0.11727353713647395,310.5362887597233,23.223610532123505,22819581.161660604,56.74766984656344,17.9709208660748,25.0,56.841612915612544,56.742614853528465,16.32152054021951,170.0,56.761162394345504,57.828331802071446,16.029219064711306,210.99529759423385,57.79393123774557,56.74766984656344,17.9709208660748,6.9461650767182785,56.742614853528465,16.32152054021951,7.059670248976461,9.253787485777018,7.827506421020615,57.23301534365577,16.256527372486453,85974.41638579118,414.9429804480691
,,7556.113506791571,45.0,15718.73099109017,5.0,,3837.5209994953498,12.02270148044799,,,41755.11122699496,2021.8603859257782,19.744882980973422,83.05350112814293,0.5497221744352786,639.5868332492249,60.113507402239954,114493075.04987532,52.20136208882688,15.776982490125537,25.0,53.594250231515,56.55201308707345,16.479510450198763,170.0,56.58114961491577,58.343857386006064,16.002874298248916,213.44154370311315,58.286747206647604,52.20136208882688,15.776982490125537,7.095845629688686,56.55201308707345,16.479510450198763,8.92392943634988,9.610297170995805,8.225767956761727,25.0,192.59023849164777,394091.02308162185,282.76006543536727
,,6017.817538207842,42.90505545643991,16298.917326696712,10.0,,2862.556091932647,5.635018485479971,,,30775.93959203011,2020.36498151452,19.2324277977362,85.27818463819136,0.3980475984139471,260.232371993877,56.35018485479971,94264936.91348033,57.11610351868784,15.989859375030854,25.0,57.104779824272825,57.3866250937238,15.597676648127639,170.0,57.36939428786332,56.63710211030957,15.74307234281261,214.82490757260015,56.6570654117711,57.11610351868784,15.989859375030854,7.722614048964778,57.3866250937238,15.597676648127639,8.678313876467993,9.682936049095558,7.939567281825202,100.0,31.985203340279682,340030.81507651485,573.866250937238
,,4092.1083794378364,41.23996214392463,11933.816854813305,6.23996214392463,,4156.754674912065,9.559911669157469,,,54257.551937908924,2022.0799873813082,11.135115837603664,91.99003138257896,0.3567167964415109,578.2416972140459,61.19886431773887,47481654.017346114,52.18554548725147,13.943044527040973,25.0,53.58295265896113,57.03318886659723,16.873860998819463,170.0,57.03559340668823,57.878710603210855,15.802458799201995,217.36010094953434,57.843310839106934,52.18554548725147,13.943044527040973,7.430401514243015,57.03318886659723,16.873860998819463,8.300301632421458,9.374467033562219,8.332371548513462,39.59943215886944,94.9977917289367,212833.93691076717,355.66806718387045
,,8265.677592159322,43.24450388594253,16814.042052196597,5.0,,2650.6146464577814,1.4670233156551735,,,51854.7055118673,2019.489007771885,18.928239583576453,85.17662756964478,0.49142446671813467,441.76910774296357,7.335116578275867,141908017.20008695,55.723410518300234,17.75050635098841,25.0,56.10999910971025,57.07293173576207,16.591979220122052,170.0,57.07312833867724,55.91784761164391,15.981009193226106,212.0219844562299,55.97006632539608,55.723410518300234,17.75050635098841,7.16,57.07293173576207,16.591979220122052,9.007764716450046,9.718089522418028,7.857734037468864,25.0,8.802139893931042,461856.9196253679,285.3646586788103
,,2791.5758030010775,43.018482092125765,10311.9933597833,6.504620523031441,,3536.475709224883,15.0,,,74767.22664308226,2021.4861384309056,25.5422779738036,93.46676600552387,0.3241651810849976,463.7057775842186,97.56930784547163,33704911.108819515,56.189795508826656,17.219981589004085,25.0,56.44313124580056,56.54498160720237,15.824761820668584,170.0,56.57450877281531,57.34688926355133,15.951236937698985,211.51386156909433,57.334255194377164,56.189795508826656,17.219981589004085,7.357412507102392,56.54498160720237,15.824761820668584,7.885406811037197,9.05774649888733,8.122100986508158,42.560066799408744,225.0,155949.20113956076,368.0095126078637
,,5825.385884232495,45.29521886677139,15019.220511877582,6.0571716998429075,,2734.4695777064258,6.180875467085578,,,37688.82436993698,2022.0,29.00257594478073,79.92061398578228,0.5763725967398369,436.0502123947383,31.961549035270796,106409284.8376923,56.89459117670705,17.762365514940456,25.0,56.94655672285798,57.722453562023006,15.656272811172077,170.0,57.686565619034795,57.084861507340044,16.119946350756585,214.82848490047127,57.08532613771679,56.89459117670705,17.762365514940456,7.020581811943447,57.722453562023006,15.656272811172077,8.584481866535535,9.276451185827295,7.753287702508414,38.7432320979578,52.80875467085578,319314.3723526537,348.8213054446976
,,3555.78411905396,44.708689530769114,14798.792060593416,8.0,,4509.940260030623,16.165241876923552,,,88933.70181502686,2020.1652418769236,31.241827246418165,77.81463480144436,0.24989771276656353,501.10447333673585,129.32193501538842,54469985.25389098,56.1262677255386,15.247205956545834,25.000000000000004,56.39775425773766,57.299086557556706,15.582402712704901,170.0,57.286719003705514,57.20929400720904,16.05924328799392,215.37820577692202,57.20415674746433,56.1262677255386,15.247205956545834,7.398433068615352,57.299086557556706,15.582402712704901,8.169607891654682,9.565958972311266,8.40579083066557,64.0,264.61822381540077,199794.17139314133,458.39269246045365
,,3646.7760557812867,43.45965106490833,21217.117454056213,7.486550354969442,,3068.253760141516,10.080697870183354,,,64631.34834852537,2021.5134496450305,23.388121039126084,76.7410663633151,0.1802032232850932,350.4800840988626,73.97073757606957,74464812.48939964,54.35569611359023,14.573732801362528,25.0,55.1330602492031,57.04705882352941,16.415035597438056,170.0,57.04869281045752,57.32229799739578,15.947253743262882,211.54034893509169,57.31077572377918,54.35569611359023,14.573732801362528,7.416234099391444,57.04705882352941,16.415035597438056,8.129559239358965,9.957284240648994,7.831240095889828,56.298255324541614,110.61395740366706,198010.40505844506,427.0856784852567
,,3659.426814557156,45.43515596204438,16732.128828048448,9.0,,4483.810202034944,5.200782881748534,,,37720.86780841873,2022.6234373080297,17.68762934155084,81.43758319552848,0.2546771566302184,448.3810202034944,46.80704593573681,57636443.11374226,59.56668770732804,16.23053990530746,25.0,58.85519710187298,57.947357437956406,15.956950756660653,170.0,57.89897483519412,56.31274842841559,15.735654303251309,213.94140672992606,56.347130534253864,59.56668770732804,16.23053990530746,7.8343124155330175,57.947357437956406,15.956950756660653,8.173947810263364,9.695783696734166,8.407622755028196,81.0,71.21644051671922,218846.81886233806,521.5262169416077
